MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
0.23529,0.75,0.2363,0.06366,1.0,1.0,0.0,0.33333,1.0,0.5,0.0,0.54167,0.5,0.66667,1.0,0.85714,0.55556,0.625,0.27941,0.63333,0.2,0.28571,0.57143,0.6,0.5,0.2625,0.33333,1.0,0.4,0.5,0.75,0.25,0.66667,0.07158,0.83333,0.0,0.13014,0.11588,1.0,0.75,1.0,1.0,0.07778,0.34286,0.0,0.18793,0.0,0.0,0.66667,0.5,0.375,0.33333,0.33333,0.36364,1.0,0.33333,0.6,0.83333,0.35514,0.66667,0.5,0.54725,0.6,1.0,1.0,0.0,0.30896,0.0,0.0,0.24792,0.0,0.0,1.0,0.75,0.0,0.36364,0.0,0.5,0.8,0.0,0.0,0.0
0.17647,0.75,0.13356,0.05577,1.0,0.0,0.0,0.33333,1.0,0.5,0.0,0.20833,0.0,0.66667,1.0,0.28571,0.22222,0.375,0.66912,0.93333,0.2,0.28571,0.35714,0.26667,0.25,0.0,0.33333,1.0,1.0,0.5,0.75,0.25,0.83333,0.0,0.83333,0.0,0.28767,0.10998,1.0,0.5,1.0,1.0,0.07454,0.25182,0.0,0.14912,0.0,0.0,0.33333,0.0,0.375,0.33333,0.33333,0.27273,1.0,0.0,0.2,0.33333,0.07477,0.33333,0.75,0.66008,0.6,1.0,1.0,0.25204,0.0,0.28986,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.0
0.0,0.75,0.41096,0.18652,1.0,1.0,0.33333,0.33333,1.0,0.5,0.0,0.41667,0.5,0.66667,1.0,0.71429,0.55556,0.5,0.36765,0.83333,0.8,0.28571,0.71429,0.66667,1.0,0.07,0.33333,1.0,0.4,0.5,1.0,1.0,0.33333,0.11322,0.83333,0.0,0.18878,0.17676,1.0,0.25,1.0,1.0,0.29722,0.0,0.0,0.23405,0.33333,0.0,0.33333,0.0,0.375,0.33333,0.33333,0.36364,1.0,0.66667,0.8,0.83333,0.46729,1.0,0.5,0.37236,0.6,1.0,0.5,0.24504,0.11335,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.36364,1.0,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.20205,0.04346,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.41667,0.5,0.66667,1.0,0.71429,0.55556,1.0,0.33824,0.05,0.2,0.28571,0.35714,0.26667,0.5,0.14812,0.66667,0.66667,0.4,0.5,0.75,0.25,0.83333,0.0,0.83333,0.0,0.56464,0.21588,1.0,0.5,1.0,1.0,0.26968,0.0,0.0,0.21118,0.33333,0.0,0.33333,0.5,0.375,0.33333,0.66667,0.36364,1.0,0.33333,0.8,0.83333,0.42991,0.66667,0.5,0.32581,0.6,1.0,1.0,0.0,0.06581,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.54545,0.5,0.375,0.2,0.0,0.0,0.0
0.29412,0.25,0.13356,0.03612,1.0,1.0,0.0,0.33333,1.0,0.5,0.0,0.20833,0.5,0.66667,1.0,0.85714,0.66667,0.75,0.63235,0.93333,0.8,0.28571,0.35714,0.26667,0.25,0.0,0.33333,1.0,0.2,0.25,0.75,0.25,0.83333,0.0,0.83333,0.0,0.25514,0.09755,1.0,1.0,1.0,1.0,0.14491,0.36998,0.0,0.25442,0.33333,0.0,0.33333,0.5,0.5,0.33333,0.66667,0.45455,1.0,0.0,0.2,0.33333,0.15888,0.33333,0.5,0.40621,0.6,1.0,0.0,0.04201,0.0,0.40036,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.81818,0.0,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.17466,0.05419,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.41667,0.5,0.66667,1.0,0.71429,0.44444,0.5,0.375,0.85,0.8,0.28571,0.28571,0.33333,0.5,0.075,0.33333,1.0,0.4,0.5,0.75,0.25,0.33333,0.10383,0.83333,0.0,0.19777,0.17152,1.0,0.5,1.0,1.0,0.15648,0.0,0.0,0.11722,0.33333,0.0,0.33333,0.0,0.375,0.33333,0.33333,0.27273,1.0,0.0,0.2,0.83333,0.47664,0.33333,0.25,0.20169,0.6,1.0,1.0,0.0,0.03656,0.0,0.0,0.4,0.0,0.0,1.0,0.75,0.0,0.45455,0.25,0.5,0.8,0.0,0.0,0.0
0.23529,0.75,0.16438,0.03909,1.0,1.0,0.33333,0.33333,1.0,0.0,0.0,0.58333,0.5,0.66667,1.0,0.85714,0.55556,0.5,0.09559,0.2,0.2,0.28571,0.57143,0.6,0.5,0.07,0.33333,1.0,1.0,0.75,0.75,0.25,0.66667,0.09178,0.83333,0.0,0.07663,0.11408,1.0,0.75,1.0,1.0,0.07523,0.38935,0.0,0.20427,0.0,0.0,0.66667,0.5,0.375,0.33333,0.66667,0.27273,1.0,0.33333,0.6,0.83333,0.1215,1.0,0.5,0.29619,0.6,1.0,1.0,0.2217,0.11517,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.36364,0.0,0.5,0.8,1.0,0.0,0.0
0.0,0.75,0.11644,0.04254,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.25,0.25,0.66667,1.0,0.71429,0.44444,0.5,0.29412,0.66667,0.8,0.28571,0.57143,0.6,0.25,0.0,0.33333,1.0,0.4,0.5,0.75,0.25,0.33333,0.04429,0.33333,0.33379,0.0899,0.15581,1.0,1.0,1.0,1.0,0.19421,0.0,0.0,0.14854,0.0,0.0,0.33333,0.0,0.375,0.33333,0.33333,0.18182,1.0,0.33333,0.6,0.83333,0.37383,0.33333,0.25,0.22708,0.6,1.0,1.0,0.0,0.11517,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.63636,0.5,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.13356,0.03612,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.41667,0.5,0.66667,1.0,0.71429,0.44444,0.875,0.41912,0.08333,0.2,0.28571,0.78571,0.8,0.25,0.0,0.33333,1.0,0.4,0.5,0.75,0.25,0.66667,0.07052,0.16667,0.10109,0.1357,0.14141,1.0,0.75,1.0,1.0,0.11389,0.0,0.0,0.08186,0.33333,0.0,0.33333,0.0,0.375,0.33333,0.66667,0.18182,1.0,0.0,0.2,0.33333,0.25234,0.66667,0.5,0.50776,0.6,1.0,1.0,0.22637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.54545,0.25,0.5,0.8,0.0,0.0,0.0
0.23529,0.75,0.2363,0.06366,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.54167,0.5,0.66667,1.0,0.85714,0.55556,0.625,0.28676,0.65,0.4,0.28571,0.57143,0.2,0.5,0.22812,0.66667,1.0,0.4,0.5,0.75,0.25,0.66667,0.06804,0.5,0.11872,0.06122,0.11489,1.0,0.75,1.0,1.0,0.15486,0.33995,0.0,0.25077,0.0,0.5,0.33333,1.0,0.375,0.33333,0.33333,0.36364,1.0,0.33333,0.8,0.83333,0.36449,0.33333,0.5,0.38011,0.6,1.0,1.0,0.26138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.45455,0.25,0.5,0.8,0.0,0.0,0.0
0.35294,0.75,0.16438,0.05293,1.0,1.0,0.33333,0.33333,1.0,1.0,0.0,0.45833,0.5,0.66667,1.0,0.57143,0.66667,0.5,0.13971,0.3,0.2,0.28571,0.57143,0.6,0.25,0.0,0.33333,1.0,1.0,0.75,0.75,0.75,1.0,0.10826,0.83333,0.0,0.247,0.19444,1.0,1.0,1.0,1.0,0.1956,0.0,0.0,0.14969,0.33333,0.0,0.66667,0.0,0.375,0.33333,0.66667,0.27273,1.0,0.0,0.2,0.83333,0.17757,0.33333,0.5,0.35049,0.6,1.0,1.0,0.19603,0.04936,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.45455,0.75,0.5,0.8,1.0,0.0,0.0
0.23529,0.75,0.20205,0.07774,1.0,1.0,0.0,0.33333,1.0,0.0,0.5,0.75,0.5,0.66667,1.0,0.85714,0.66667,0.5,0.10294,0.21667,0.2,0.28571,0.35714,0.26667,0.25,0.0,0.66667,1.0,1.0,1.0,0.75,1.0,1.0,0.21279,0.83333,0.0,0.04495,0.21375,1.0,1.0,1.0,1.0,0.2162,0.46199,0.0,0.35012,0.33333,0.0,0.66667,0.5,0.375,0.33333,0.66667,0.36364,1.0,0.0,0.2,0.83333,0.13084,0.66667,0.5,0.37588,0.6,1.0,1.0,0.34539,0.08044,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.27273,1.0,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.20205,0.04836,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.41667,0.5,0.66667,1.0,0.71429,0.55556,0.625,0.31618,0.71667,0.2,0.28571,0.57143,0.6,0.25,0.0,0.33333,1.0,0.4,0.5,0.75,0.25,0.16667,0.15804,0.83333,0.0,0.10445,0.18592,1.0,0.5,1.0,1.0,0.17685,0.0,0.0,0.13413,0.33333,0.0,0.33333,0.0,0.375,0.33333,0.33333,0.18182,1.0,0.33333,0.8,0.83333,0.40187,0.66667,0.25,0.2708,0.6,1.0,1.0,0.49708,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.54545,0.5,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.16781,0.03489,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.41667,0.5,0.66667,1.0,0.71429,0.44444,0.75,0.34559,0.08333,0.2,0.28571,0.35714,0.26667,0.5,0.02812,0.33333,1.0,0.4,0.5,0.75,0.25,0.16667,0.10418,0.83333,0.0,0.18065,0.1653,1.0,1.0,1.0,1.0,0.17639,0.0,0.0,0.13374,0.0,0.0,0.33333,0.0,0.25,0.33333,0.33333,0.27273,1.0,0.0,0.2,0.83333,0.43925,0.66667,0.25,0.17913,0.6,1.0,1.0,0.0,0.02925,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.27273,0.25,0.5,0.4,0.0,0.0,0.0
0.0,0.75,0.12329,0.03904,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.41667,0.5,0.66667,1.0,0.71429,0.44444,0.5,0.40441,0.91667,0.2,0.28571,0.78571,0.8,0.25,0.0,0.33333,1.0,0.4,0.5,0.75,0.25,0.33333,0.10099,0.83333,0.0,0.0869,0.12651,1.0,0.75,1.0,1.0,0.09282,0.0,0.0,0.06437,0.0,0.0,0.33333,0.0,0.25,0.33333,0.33333,0.09091,1.0,0.0,0.2,0.83333,0.51402,0.33333,0.25,0.16925,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.27273,0.5,0.5,0.2,0.0,0.0,0.0
0.0,0.75,0.07534,0.06622,1.0,1.0,0.33333,0.33333,1.0,1.0,0.0,0.45833,0.5,0.66667,1.0,0.71429,0.66667,0.5,0.03676,0.06667,0.8,0.28571,0.78571,0.8,1.0,0.0675,0.66667,1.0,1.0,1.0,0.75,0.5,0.83333,0.0,0.83333,0.0,0.73202,0.27987,1.0,1.0,1.0,1.0,0.30972,0.0,0.0,0.24443,0.0,0.0,0.66667,0.0,0.375,0.33333,0.66667,0.36364,1.0,0.33333,0.8,0.83333,0.04673,1.0,0.5,0.38787,0.6,1.0,1.0,0.11669,0.08775,0.0,0.0,0.375,0.0,0.0,1.0,0.75,0.0,0.27273,0.75,0.5,0.8,0.0,0.0,0.0
0.23529,0.75,0.14726,0.04297,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.66667,0.5,0.66667,1.0,0.85714,0.66667,0.5,0.02941,0.06667,0.2,0.28571,0.78571,0.8,0.25,0.0,0.66667,1.0,1.0,0.75,0.75,0.25,1.0,0.08682,0.83333,0.0,0.11986,0.12602,1.0,1.0,1.0,1.0,0.09213,0.39322,0.0,0.21983,0.0,0.0,0.66667,0.5,0.375,0.33333,0.66667,0.27273,1.0,0.0,0.2,0.83333,0.03738,0.66667,0.5,0.36671,0.6,1.0,1.0,0.0,0.08227,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.72727,0.5,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.16438,0.05222,1.0,1.0,0.33333,0.33333,1.0,0.5,0.0,0.41667,0.5,0.66667,1.0,0.71429,0.44444,0.75,0.375,0.06667,0.2,0.28571,0.35714,0.26667,0.25,0.0,0.33333,0.66667,0.4,0.5,0.75,0.25,0.66667,0.01276,0.5,0.17503,0.31378,0.17398,1.0,1.0,1.0,1.0,0.21181,0.0,0.0,0.16314,0.33333,0.0,0.33333,0.0,0.375,0.33333,0.66667,0.36364,1.0,0.33333,0.8,0.33333,0.1215,1.0,0.5,0.40621,0.6,1.0,1.0,0.42474,0.03108,0.0,0.0,0.37917,0.0,0.0,1.0,0.75,0.0,0.18182,1.0,0.5,0.8,1.0,0.0,0.0
0.0,0.75,0.16438,0.07578,1.0,1.0,0.33333,0.33333,1.0,1.0,0.0,0.16667,0.5,0.66667,1.0,0.71429,0.22222,0.5,0.39706,0.9,0.8,0.28571,0.71429,0.26667,0.25,0.0,0.33333,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.31505,0.0,0.0,0.24885,0.0,0.0,0.66667,0.0,0.5,0.33333,0.33333,0.45455,0.33333,0.33333,0.8,0.83333,0.50467,0.33333,0.5,0.31876,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.45455,0.75,0.5,0.8,1.0,0.0,0.0
0.0,0.75,0.20205,0.04867,1.0,1.0,0.0,0.33333,1.0,0.5,0.0,0.41667,0.5,0.66667,1.0,0.71429,0.44444,0.75,0.38971,0.03333,0.2,0.28571,0.35714,0.26667,0.25,0.0,0.33333,1.0,0.4,0.5,0.75,0.25,0.33333,0.08505,0.33333,0.3175,0.04623,0.17283,1.0,0.5,1.0,1.0,0.15833,0.0,0.0,0.11875,0.0,0.5,0.33333,0.0,0.375,0.33333,0.33333,0.27273,1.0,0.0,0.2,0.83333,0.49533,0.33333,0.25,0.18336,0.6,1.0,1.0,0.45508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.54545,0.25,0.5,0.8,0.0,0.0,0.0
0.0,1.0,0.13356,0.03612,1.0,0.5,0.0,0.33333,1.0,0.0,0.0,0.79167,0.5,0.66667,1.0,0.71429,0.55556,0.5,0.0,0.0,0.2,0.28571,0.78571,0.8,1.0,0.0425,0.66667,1.0,1.0,0.75,0.75,0.25,1.0,0.16035,0.83333,0.0,0.15283,0.20655,1.0,0.75,1.0,1.0,0.20602,0.0,0.0,0.15834,0.0,0.0,0.66667,0.0,0.25,0.33333,0.66667,0.18182,1.0,0.0,0.2,0.83333,0.0,1.0,0.5,0.40339,0.6,1.0,1.0,0.0,0.21938,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.36364,0.0,1.0,1.0,0.0,0.0,0.0
0.05882,0.75,0.11986,0.01732,1.0,1.0,0.33333,0.33333,1.0,0.0,0.0,0.125,0.5,0.66667,1.0,0.71429,0.22222,0.625,0.53676,0.08333,0.2,0.28571,0.78571,0.8,0.25,0.0,0.66667,1.0,0.4,0.5,0.75,0.25,0.83333,0.0,0.83333,0.0,0.11558,0.04419,1.0,0.75,1.0,1.0,0.08264,0.0,0.0,0.05592,0.0,0.0,0.33333,0.0,0.25,0.33333,0.33333,0.18182,0.0,0.0,0.2,0.0,0.26168,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.54545,0.5,0.5,0.8,0.0,0.0,1.0
1.0,0.25,0.16781,0.02632,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.04167,0.5,0.66667,0.0,0.85714,0.33333,0.5,0.58824,1.0,0.8,0.28571,0.78571,0.53333,0.25,0.0,0.0,0.33333,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.34867,0.0,0.12567,0.0,0.0,0.66667,0.0,0.375,0.66667,0.0,0.36364,0.83333,0.0,0.2,0.0,0.28037,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22581,0.54545,1.0,0.5,0.8,0.0,0.0,1.0
0.0,0.75,0.31849,0.05544,1.0,1.0,0.33333,0.33333,1.0,0.5,0.0,0.5,0.25,0.66667,1.0,0.71429,0.66667,0.5,0.125,0.26667,0.8,0.28571,0.57143,0.6,0.25,0.0,0.66667,1.0,1.0,0.75,0.75,0.5,1.0,0.13076,0.83333,0.0,0.07363,0.14894,1.0,0.75,1.0,1.0,0.24769,0.0,0.0,0.19293,0.33333,0.0,0.66667,0.0,0.375,0.33333,0.66667,0.27273,1.0,0.33333,0.6,0.83333,0.15888,1.0,0.5,0.50705,0.6,1.0,1.0,0.0,0.44607,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.36364,0.25,0.5,0.8,0.0,0.0,0.0
0.23529,0.75,0.16438,0.09402,1.0,1.0,0.33333,0.33333,1.0,0.5,0.0,0.54167,1.0,0.66667,1.0,0.85714,0.66667,0.75,0.21324,0.2,0.2,0.28571,0.64286,0.66667,0.5,0.02125,0.33333,1.0,0.4,0.5,0.75,0.25,0.66667,0.14086,0.83333,0.0,0.0,0.13011,1.0,0.25,1.0,1.0,0.2537,0.38499,0.0,0.35069,0.33333,0.0,0.66667,0.5,0.375,0.33333,0.66667,0.54545,1.0,0.33333,0.6,0.83333,0.27103,1.0,0.5,0.38011,0.6,1.0,1.0,0.0,0.45704,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.18182,0.0,0.5,0.8,1.0,0.0,0.0
0.0,1.0,0.16438,0.01899,1.0,1.0,1.0,0.33333,1.0,0.0,0.0,0.79167,0.5,0.66667,1.0,0.71429,0.66667,0.5,0.00735,0.01667,0.2,0.28571,0.28571,0.33333,1.0,0.27,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.10241,0.83333,0.0,0.38185,0.24059,1.0,1.0,1.0,1.0,0.25602,0.0,0.0,0.19985,0.33333,0.0,0.66667,0.5,0.25,0.33333,0.66667,0.36364,1.0,0.33333,0.8,0.83333,0.00935,1.0,0.5,0.34133,0.6,1.0,1.0,0.0,0.26325,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.45455,1.0,1.0,1.0,1.0,0.0,0.0
0.17647,0.25,0.13356,0.02877,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.125,0.5,0.66667,1.0,0.28571,0.55556,0.625,0.48529,0.95,0.2,0.28571,0.35714,0.26667,0.25,0.0,0.33333,0.66667,0.2,0.5,1.0,0.25,0.66667,0.06644,0.83333,0.0,0.15411,0.12029,1.0,1.0,1.0,1.0,0.11505,0.16901,0.0,0.14988,0.0,0.5,0.33333,0.0,0.375,0.33333,0.33333,0.27273,1.0,0.33333,0.8,0.33333,0.03738,0.33333,0.5,0.3103,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.18182,0.25,0.5,0.8,0.0,0.0,0.0
0.23529,0.75,0.15411,0.09137,1.0,1.0,0.66667,0.33333,1.0,0.0,0.0,0.66667,0.5,0.66667,1.0,0.85714,0.77778,0.5,0.06618,0.13333,0.2,0.28571,0.78571,0.8,0.25,0.0,0.66667,1.0,1.0,0.75,0.75,0.25,1.0,0.04979,0.83333,0.0,0.31978,0.16825,1.0,1.0,1.0,1.0,0.19398,0.60145,0.0,0.38701,0.0,0.0,0.66667,0.5,0.5,0.33333,0.66667,0.54545,1.0,0.33333,0.6,1.0,0.08411,1.0,0.5,0.48166,0.6,1.0,1.0,0.24271,0.09141,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.36364,0.25,0.5,0.8,0.0,0.0,0.0
0.35294,0.75,0.16438,0.03948,1.0,1.0,0.33333,0.33333,1.0,0.0,0.0,0.58333,0.5,0.66667,1.0,0.57143,0.66667,0.5,0.07353,0.16667,0.2,0.28571,0.78571,0.8,0.25,0.0,0.33333,1.0,1.0,0.75,0.75,0.25,1.0,0.04429,0.83333,0.0,0.05736,0.06285,1.0,1.0,1.0,1.0,0.09306,0.31768,0.0,0.19062,0.0,0.0,0.66667,0.5,0.375,0.33333,0.33333,0.36364,1.0,0.33333,0.6,1.0,0.09346,1.0,0.5,0.28209,0.6,1.0,1.0,0.21004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.27273,1.0,0.5,0.8,1.0,0.0,0.0
0.0,0.75,0.16438,0.07468,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.75,0.5,0.66667,1.0,0.71429,0.55556,0.75,0.35294,0.55,0.6,0.28571,0.71429,0.66667,0.25,0.0,0.33333,1.0,0.4,0.75,0.75,1.0,0.33333,0.07601,1.0,0.7327,0.03981,0.26219,1.0,0.75,1.0,1.0,0.2037,0.0,0.0,0.15642,0.33333,0.0,0.33333,0.0,0.125,0.33333,0.33333,0.09091,1.0,0.33333,0.8,0.83333,0.4486,0.66667,0.5,0.39774,0.6,1.0,1.0,0.47725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.18182,0.5,0.5,0.8,1.0,0.0,0.0
0.0,0.75,0.16438,0.06244,1.0,1.0,0.33333,0.33333,1.0,1.0,0.0,0.16667,0.5,0.66667,1.0,0.71429,0.33333,0.25,0.38235,0.86667,0.2,0.28571,0.35714,0.26667,0.25,0.0,0.33333,0.66667,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.10949,0.0,0.0,0.07821,0.0,0.0,0.33333,0.0,0.375,0.33333,0.33333,0.18182,1.0,0.0,0.2,0.33333,0.48598,0.33333,0.25,0.20451,0.6,1.0,0.0,0.21704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.75,0.5,0.8,1.0,0.0,0.0
0.17647,0.25,0.06507,0.01898,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.20833,0.5,0.66667,1.0,0.28571,0.55556,0.875,0.63235,0.93333,0.2,0.28571,0.5,0.4,0.25,0.0,0.33333,1.0,0.2,0.25,0.75,0.25,0.83333,0.0,0.83333,0.0,0.2774,0.10606,1.0,0.5,1.0,0.75,0.0838,0.18596,0.0,0.13067,0.0,0.0,0.33333,0.0,0.25,0.33333,0.33333,0.27273,1.0,0.0,0.2,0.33333,0.14953,0.33333,0.5,0.3103,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.81818,0.0,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.16438,0.05729,1.0,1.0,0.33333,0.33333,1.0,0.0,0.0,0.41667,0.5,0.66667,1.0,0.71429,0.44444,0.625,0.33088,0.75,0.8,0.28571,0.35714,0.26667,0.25,0.0,0.33333,1.0,0.4,0.5,0.75,0.25,0.16667,0.16212,0.83333,0.0,0.05779,0.17185,1.0,0.5,1.0,1.0,0.15694,0.0,0.0,0.1176,0.33333,0.0,0.33333,0.0,0.375,0.33333,0.33333,0.27273,1.0,0.0,0.2,0.83333,0.42056,0.33333,0.25,0.25952,0.6,1.0,1.0,0.0,0.58318,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.375,0.8,1.0,0.0,0.0
0.41176,0.5,0.13356,0.04346,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.5,0.25,0.66667,0.25,0.71429,0.44444,0.5,0.22059,0.5,0.2,0.28571,0.64286,0.66667,0.5,0.2,0.33333,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.38148,0.0,0.0,0.304,0.0,0.0,0.66667,0.0,0.5,0.66667,0.33333,0.63636,1.0,0.66667,0.6,0.33333,0.28037,0.33333,0.5,0.44429,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.81818,0.25,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.31849,0.08266,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.95833,0.875,1.0,1.0,0.71429,1.0,0.5,0.00735,0.0,0.8,0.28571,0.85714,0.86667,0.5,0.51,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.28987,0.83333,0.0,0.18921,0.3401,1.0,1.0,1.0,1.0,0.3963,0.0,0.0,0.3163,0.33333,0.0,0.66667,0.0,0.25,0.33333,1.0,0.36364,1.0,0.33333,0.8,0.83333,0.00935,1.0,0.75,0.86037,0.6,1.0,1.0,0.21937,0.08227,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.45455,0.5,1.0,1.0,0.0,0.0,0.0
0.23529,0.75,0.25342,0.0642,1.0,1.0,0.33333,0.33333,1.0,0.0,0.0,1.0,0.5,0.66667,1.0,0.85714,0.66667,0.5,0.08088,0.16667,0.2,0.28571,0.78571,0.8,0.5,0.37125,0.66667,1.0,1.0,0.75,0.75,0.25,1.0,0.12739,0.83333,0.0,0.28253,0.2257,1.0,1.0,1.0,1.0,0.23403,0.49153,0.0,0.37663,0.33333,0.0,0.66667,0.5,0.375,0.33333,0.66667,0.45455,1.0,0.33333,0.6,0.83333,0.1028,1.0,0.75,0.58815,0.6,1.0,1.0,0.27888,0.10969,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.63636,0.25,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.20205,0.07774,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.70833,0.5,0.66667,1.0,0.71429,0.55556,0.875,0.43382,0.08333,0.2,0.28571,0.57143,0.6,0.25,0.0,0.33333,0.66667,0.4,0.5,0.75,0.25,0.83333,0.0,0.83333,0.0,0.46747,0.17872,1.0,1.0,1.0,1.0,0.18056,0.0,0.0,0.1372,0.0,0.5,0.33333,0.0,0.375,0.33333,0.66667,0.27273,1.0,0.33333,0.8,0.83333,0.5514,0.33333,0.25,0.21157,0.6,1.0,1.0,0.0,0.06581,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.63636,0.75,0.5,0.4,0.0,0.0,0.0
